type,properties/plant_code,properties/PLANT_NAME,properties/UTILITY_ID,properties/UTILITY_NA,properties/primary_fu,total_cap,properties/cap_coal,properties/cap_ng,properties/cap_pet,properties/cap_otherf,properties/cap_nuc,properties/cap_bio,properties/cap_geo,properties/cap_hydro,properties/cap_pump,properties/cap_solar,properties/cap_wind,properties/cap_wood,properties/cap_other,properties/Capacity_b,properties/producer_t,properties/Source,properties/PrimaryFue,geometry/type,lon,lat
Feature,6014,Brunswick,3046,Duke Energy Progress - (NC),NUC,1870,0,0,0,,1870,,,0,0,0,0,,,Nuclear = 1870 MW,Electric Utility,EIA,Nuclear,Point,-78.01140000026605,33.95969999973325
Feature,6015,Harris,3046,Duke Energy Progress - (NC),NUC,928,0,0,0,,928,,,0,0,0,0,,,Nuclear = 928 MW,Electric Utility,EIA,Nuclear,Point,-78.95560000020308,35.63340000009777
Feature,6016,Duck Creek,49756,Illinois Power Resources Generating LLC,COAL,410,410,0,0,,0,,,0,0,0,0,,,Coal = 410 MW,Electric Utility,EIA,Coal,Point,-89.98410000008076,40.466300000080444
Feature,6017,Newton,520,Illinois Power Generating Co,COAL,1197,1197,0,0,,0,,,0,0,0,0,,,Coal = 1197 MW,IPP,EIA,Coal,Point,-88.27810000002079,38.93610000009022
Feature,6018,East Bend,55729,Duke Energy Kentucky Inc,COAL,600,600,0,0,,0,,,0,0,0,0,,,Coal = 600 MW,Electric Utility,EIA,Coal,Point,-84.85140000003257,38.90359999979408
Feature,6019,W H Zimmer,3542,Duke Energy Ohio Inc,COAL,1344,1344,0,0,,0,,,0,0,0,0,,,Coal = 1344 MW,Electric Utility,EIA,Coal,Point,-84.22890000020155,38.867500000334765
Feature,6020,Perry,50161,FirstEnergy Nuclear Operating Company,NUC,1256,0,0,0,,1256,,,0,0,0,0,,,Nuclear = 1256 MW,IPP,EIA,Nuclear,Point,-81.14390000017684,41.800600000031004
Feature,6021,Craig,30151,"Tri-State G & T Assn, Inc",COAL,1304,1304,0,0,,0,,,0,0,0,0,,,Coal = 1304 MW,Electric Utility,EIA,Coal,Point,-107.59119999966529,40.462700000036044
Feature,6022,Braidwood Generation Station,55951,Exelon Nuclear,NUC,2330,0,0,0,,2330,,,0,0,0,0,,,Nuclear = 2330 MW,IPP,EIA,Nuclear,Point,-88.22859999996929,41.24349999977577
Feature,6023,Byron Generating Station,55951,Exelon Nuclear,NUC,2300,0,0,0,,2300,,,0,0,0,0,,,Nuclear = 2300 MW,IPP,EIA,Nuclear,Point,-89.28190000039548,42.07420000012518
Feature,6026,LaSalle Generating Station,55951,Exelon Nuclear,NUC,2277,0,0,0,,2277,,,0,0,0,0,,,Nuclear = 2277 MW,IPP,EIA,Nuclear,Point,-88.66906599968407,41.24549800027451
Feature,6030,Coal Creek,7570,Great River Energy,COAL,1140,1138,0,2,,0,,,0,0,0,0,,,Coal = 1138 MW  Petroleum = 2 MW,Electric Utility,EIA,Coal,Point,-101.15705799994929,47.37774299999265
Feature,6031,Killen Station,4922,Dayton Power & Light Co,COAL,618,600,0,18,,0,,,0,0,0,0,,,Coal = 600 MW  Petroleum = 18 MW,Electric Utility,EIA,Coal,Point,-83.48030000027202,38.69029999969722
Feature,6034,Belle River,5109,DTE Electric Company,COAL,1518,1284,222,12,,0,,,0,0,0,0,,,Coal = 1284 MW  Natural Gas = 222 MW  Petroleum = 12 MW,Electric Utility,EIA,Coal,Point,-82.49500000007988,42.77560000025018
Feature,6035,Greenwood,5109,DTE Electric Company,NG,997,0,997,0,,0,,,0,0,0,0,,,Natural Gas = 997 MW,Electric Utility,EIA,Natural Gas,Point,-82.69639999966878,43.10560000022542
Feature,6036,Catawba,5416,"Duke Energy Carolinas, LLC",NUC,2258,0,0,0,,2258,,,0,0,0,0,,,Nuclear = 2258 MW,Electric Utility,EIA,Nuclear,Point,-81.06939999985434,35.05140000029845
Feature,6038,McGuire,5416,"Duke Energy Carolinas, LLC",NUC,2258,0,0,0,,2258,,,0,0,0,0,,,Nuclear = 2258 MW,Electric Utility,EIA,Nuclear,Point,-80.94859999974497,35.43310000009267
Feature,6040,Beaver Valley,50161,FirstEnergy Nuclear Operating Company,NUC,1835,0,0,0,,1835,,,0,0,0,0,,,Nuclear = 1835 MW,IPP,EIA,Nuclear,Point,-80.43360000027083,40.62189999989662
Feature,6041,H L Spurlock,5580,"East Kentucky Power Coop, Inc",COAL,1346,1346,0,0,,0,,,0,0,0,0,,,Coal = 1346 MW,Electric Utility,EIA,Coal,Point,-83.81810000036215,38.699999999824605
Feature,6042,Manatee,6452,Florida Power & Light Co,PET,2735,0,1111,1624,,0,,,0,0,0,0,,,Natural Gas = 1111 MW  Petroleum = 1624 MW,Electric Utility,EIA,Petroleum,Point,-82.34560000030012,27.605799999637863
Feature,6043,Martin,6452,Florida Power & Light Co,NG,3695,0,2043,1652,,0,,,0,0,0,0,,,Natural Gas = 2043 MW  Petroleum = 1652 MW,Electric Utility,EIA,Natural Gas,Point,-80.56280000017658,27.0536000001509
Feature,6045,St Lucie,6452,Florida Power & Light Co,NUC,1968,0,0,0,,1968,,,0,0,0,0,,,Nuclear = 1968 MW,Electric Utility,EIA,Nuclear,Point,-80.24638900018907,27.348610999706587
Feature,6046,DeBary,6455,"Duke Energy Florida, Inc",PET,637,0,247,390,,0,,,0,0,0,0,,,Natural Gas = 247 MW  Petroleum = 390 MW,Electric Utility,EIA,Petroleum,Point,-81.3323289999012,28.903863000000747
Feature,6047,Deerfield 2,50048,"TransCanada Hydro Northeast Inc.,",HYC,6.3,0,0,0,,0,,,6.3,0,0,0,,,Hydro = 6.3 MW,IPP,EIA,Hydroelectric,Point,-72.7072739995776,42.57308399984188
Feature,6049,West Tisbury Generating Facility,21461,NRG Canal LLC,PET,5.6,0,0,5.6,,0,,,0,0,0,0,,,Petroleum = 5.6 MW,IPP,EIA,Petroleum,Point,-70.63139999985606,41.38669999992767
Feature,6051,Edwin I Hatch,7140,Georgia Power Co,NUC,1759,0,0,0,,1759,,,0,0,0,0,,,Nuclear = 1759 MW,Electric Utility,EIA,Nuclear,Point,-82.34469999977652,31.934200000019754
Feature,6052,Wansley,7140,Georgia Power Co,COAL,1793,1744,0,49,,0,,,0,0,0,0,,,Coal = 1744 MW  Petroleum = 49 MW,Electric Utility,EIA,Coal,Point,-85.03232899958576,33.41341999996466
Feature,6055,Big Cajun 2,11252,Louisiana Generating LLC,COAL,1756,1756,0,0,,0,,,0,0,0,0,,,Coal = 1756 MW,IPP,EIA,Coal,Point,-91.36920000010083,30.72609999976674
Feature,6056,Kahului,11843,Maui Electric Co Ltd,PET,32.4,0,0,32.4,,0,,,0,0,0,0,,,Petroleum = 32.4 MW,Electric Utility,EIA,Petroleum,Point,-156.46269600033446,20.89688400030579
Feature,6058,Cascade Creek,16181,Rochester Public Utilities,NG,77.4,0,77.4,0,,0,,,0,0,0,0,,,Natural Gas = 77.4 MW,Electric Utility,EIA,Natural Gas,Point,-92.49080000033676,44.0321999999343
Feature,6060,Coachella,9216,Imperial Irrigation District,NG,81.6,0,81.6,0,,0,,,0,0,0,0,,,Natural Gas = 81.6 MW,Electric Utility,EIA,Natural Gas,Point,-116.17139999962536,33.67580000004697
Feature,6061,R D Morrow,17568,South Mississippi El Pwr Assn,COAL,360,360,0,0,,0,,,0,0,0,0,,,Coal = 360 MW,Electric Utility,EIA,Coal,Point,-89.39400000023446,31.21860000003866
Feature,6063,Electrifarm,12341,MidAmerican Energy Co,NG,195.1,0,195.1,0,,0,,,0,0,0,0,,,Natural Gas = 195.1 MW,Electric Utility,EIA,Natural Gas,Point,-92.42050000036164,42.44070000029245
Feature,6064,Nearman Creek,9996,City of Kansas City - (KS),COAL,305,229,76,0,,0,,,0,0,0,0,,,Coal = 229 MW  Natural Gas = 76 MW,Electric Utility,EIA,Coal,Point,-94.69750000003569,39.16810000034048
Feature,6065,Iatan,10000,Kansas City Power & Light Co,COAL,1593.8,1593.8,0,0,,0,,,0,0,0,0,,,Coal = 1593.8 MW,Electric Utility,EIA,Coal,Point,-94.97999999959461,39.44720000020564
Feature,6068,Jeffrey Energy Center,22500,Westar Energy Inc,COAL,2179,2179,0,0,,0,,,0,0,0,0,,,Coal = 2179 MW,Electric Utility,EIA,Coal,Point,-96.11723100018457,39.286452999741684
Feature,6071,Trimble County,11249,Louisville Gas & Electric Co,COAL,2185,1243,942,0,,0,,,0,0,0,0,,,Coal = 1243 MW  Natural Gas = 942 MW,Electric Utility,EIA,Coal,Point,-85.41170000010916,38.58470000020614
Feature,6072,Grand Gulf,12465,"System Energy Resources, Inc",NUC,1413.4,0,0,0,,1413.4,,,0,0,0,0,,,Nuclear = 1413.4 MW,Electric Utility,EIA,Nuclear,Point,-91.04779999957046,32.00810000012639
Feature,6073,Victor J Daniel Jr,12686,Mississippi Power Co,COAL,1992,1020,972,0,,0,,,0,0,0,0,,,Coal = 1020 MW  Natural Gas = 972 MW,Electric Utility,EIA,Coal,Point,-88.55529999959055,30.53219999998397
Feature,6074,Greenwood,56211,KCP&L Greater Missouri Operations Co,NG,246.8,0,246.8,0,,0,,,0,0,0,0,,,Natural Gas = 246.8 MW,Electric Utility,EIA,Natural Gas,Point,-94.29819999979992,38.861499999998045
Feature,6076,Colstrip,15298,PPL Montana LLC,COAL,2094,2094,0,0,,0,,,0,0,0,0,,,Coal = 2094 MW,IPP,EIA,Coal,Point,-106.61399999969392,45.88309999988488
Feature,6077,Gerald Gentleman,13337,Nebraska Public Power District,COAL,1365,1365,0,0,,0,,,0,0,0,0,,,Coal = 1365 MW,Electric Utility,EIA,Coal,Point,-101.14079999978146,41.08079999995991
Feature,6081,Stony Brook,11806,Massachusetts Mun Wholes Electric Co,PET,439.7,0,0,439.7,,0,,,0,0,0,0,,,Petroleum = 439.7 MW,Electric Utility,EIA,Petroleum,Point,-72.51059999986754,42.197800000061335
Feature,6082,Somerset Operating Co LLC,22129,Somerset Operating Co LLC,COAL,685.5,685.5,0,0,,0,,,0,0,0,0,,,Coal = 685.5 MW,IPP,EIA,Coal,Point,-78.6047220001183,43.358888999880065
Feature,6083,Deerfield 3,50048,"TransCanada Hydro Northeast Inc.,",HYC,6.3,0,0,0,,0,,,6.3,0,0,0,,,Hydro = 6.3 MW,IPP,EIA,Hydroelectric,Point,-72.73349999988712,42.599499999992226
Feature,6085,R M Schahfer,13756,Northern Indiana Pub Serv Co,COAL,1780,1625,155,0,,0,,,0,0,0,0,,,Coal = 1625 MW  Natural Gas = 155 MW,Electric Utility,EIA,Coal,Point,-87.02609999977985,41.216399999940855
Feature,6086,Cornell,13781,Northern States Power Co - Minnesota,HYC,19.9,0,0,0,,0,,,19.9,0,0,0,,,Hydro = 19.9 MW,Electric Utility,EIA,Hydroelectric,Point,-91.15742700031431,45.16402399997242
Feature,6087,Wallace Dam,7140,Georgia Power Co,HPS,328,0,0,0,,0,,,114.8,213.2,0,0,,,Hydro = 114.8 MW  Pumped Storage = 213.2 MW,Electric Utility,EIA,Pumped Storage,Point,-83.15740000006674,33.34979999982254
Feature,6088,North Loop,24211,Tucson Electric Power Co,NG,95,0,95,0,,0,,,0,0,0,0,,,Natural Gas = 95 MW,Electric Utility,EIA,Natural Gas,Point,-111.12620000007654,32.40099999984541
Feature,6089,Lewis & Clark,12199,Montana-Dakota Utilities Co,COAL,53.1,53.1,0,0,,0,,,0,0,0,0,,,Coal = 53.1 MW,Electric Utility,EIA,Coal,Point,-104.15664999970159,47.6784999998549
Feature,6090,Sherburne County,13781,Northern States Power Co - Minnesota,COAL,2242.8,2242.8,0,0,,0,,,0,0,0,0,,,Coal = 2242.8 MW,Electric Utility,EIA,Coal,Point,-93.89309999998277,45.38080000029285
Feature,6092,Spirit Mound,1307,Basin Electric Power Coop,PET,100.1,0,0,100.1,,0,,,0,0,0,0,,,Petroleum = 100.1 MW,Electric Utility,EIA,Petroleum,Point,-96.99049400028693,42.89766300029983
Feature,6094,FirstEnergy Bruce Mansfield,6526,FirstEnergy Generation Corp,COAL,2510,2510,0,0,,0,,,0,0,0,0,,,Coal = 2510 MW,IPP,EIA,Coal,Point,-80.41590000015441,40.634800000112705
Feature,6095,Sooner,14063,Oklahoma Gas & Electric Co,COAL,1035.5,1035.5,0,0,,0,,,0,0,0,0,,,Coal = 1035.5 MW,Electric Utility,EIA,Coal,Point,-97.0527900003008,36.453070000064315
Feature,6096,Nebraska City,14127,Omaha Public Power District,COAL,1339.3,1339.3,0,0,,0,,,0,0,0,0,,,Coal = 1339.3 MW,Electric Utility,EIA,Coal,Point,-95.7763999998842,40.62140000022929
Feature,6098,Big Stone,14232,Otter Tail Power Co,COAL,475.6,475,0,0.6,,0,,,0,0,0,0,,,Coal = 475 MW  Petroleum = 0.6 MW,Electric Utility,EIA,Coal,Point,-96.51006700031695,45.30365200009956
Feature,6099,Diablo Canyon,14328,Pacific Gas & Electric Co,NUC,2240,0,0,0,,2240,,,0,0,0,0,,,Nuclear = 2240 MW,Electric Utility,EIA,Nuclear,Point,-120.85554200013392,35.21153599972196
Feature,6100,Helms Pumped Storage,14328,Pacific Gas & Electric Co,HPS,1212,0,0,0,,0,,,0,1212,0,0,,,Pumped Storage = 1212 MW,Electric Utility,EIA,Pumped Storage,Point,-118.96825199994738,37.02930399972856
Feature,6101,Wyodak,14354,PacifiCorp,COAL,332,332,0,0,,0,,,0,0,0,0,,,Coal = 332 MW,Electric Utility,EIA,Coal,Point,-105.38148200017493,44.29012799993018
Feature,6103,PPL Susquehanna,14266,PPL Susquehanna LLC,NUC,2520,0,0,0,,2520,,,0,0,0,0,,,Nuclear = 2520 MW,IPP,EIA,Nuclear,Point,-76.14619999961577,41.09189999996477
Feature,6105,Limerick,55951,Exelon Nuclear,NUC,2296,0,0,0,,2296,,,0,0,0,0,,,Nuclear = 2296 MW,IPP,EIA,Nuclear,Point,-75.58744000029535,40.22430299997283
Feature,6106,Boardman,15248,Portland General Electric Co,COAL,585,585,0,0,,0,,,0,0,0,0,,,Coal = 585 MW,Electric Utility,EIA,Coal,Point,-119.80881899978905,45.69318200016283
Feature,6110,James A Fitzpatrick,5943,Entergy Nuc Fitzpatrick LLC,NUC,848.4,0,0,0,,848.4,,,0,0,0,0,,,Nuclear = 848.4 MW,IPP,EIA,Nuclear,Point,-76.40839399989379,43.52139000008628
Feature,6112,Fort St Vrain,15466,Public Service Co of Colorado,NG,969,0,969,0,,0,,,0,0,0,0,,,Natural Gas = 969 MW,Electric Utility,EIA,Natural Gas,Point,-104.87420000043178,40.24609999966264
Feature,6113,Gibson,15470,Duke Energy Indiana Inc,COAL,3132,3132,0,0,,0,,,0,0,0,0,,,Coal = 3132 MW,Electric Utility,EIA,Coal,Point,-87.76583299993273,38.372221999952636
Feature,6115,Seabrook,6854,NextEra Energy Seabrook LLC,NUC,1246.2,0,0,0,,1246.2,,,0,0,0,0,,,Nuclear = 1246.2 MW,IPP,EIA,Nuclear,Point,-70.84888899955835,42.89916700010601
Feature,6118,PSEG Hope Creek Generating Station,15478,PSEG Nuclear LLC,NUC,1161,0,0,0,,1161,,,0,0,0,0,,,Nuclear = 1161 MW,IPP,EIA,Nuclear,Point,-75.53770000004434,39.466600000198554
Feature,6119,Deerfield 4,50048,"TransCanada Hydro Northeast Inc.,",HYC,6.3,0,0,0,,0,,,6.3,0,0,0,,,Hydro = 6.3 MW,IPP,EIA,Hydroelectric,Point,-72.73759999977706,42.61979999993464
Feature,6120,Whitehorn,15500,Puget Sound Energy Inc,NG,134,0,134,0,,0,,,0,0,0,0,,,Natural Gas = 134 MW,Electric Utility,EIA,Natural Gas,Point,-122.68608999984068,48.828784000270645
Feature,6122,R E Ginna Nuclear Power Plant,50100,"R.E. Ginna Nuclear Power Plant, LLC",NUC,581.7,0,0,0,,581.7,,,0,0,0,0,,,Nuclear = 581.7 MW,IPP,EIA,Nuclear,Point,-77.30990000018953,43.277700000152706
Feature,6124,McIntosh,7140,Georgia Power Co,NG,814.1,156.5,657.6,0,,0,,,0,0,0,0,,,Coal = 156.5 MW  Natural Gas = 657.6 MW,Electric Utility,EIA,Natural Gas,Point,-81.16834700025389,32.356287000191074
Feature,6125,Shrewsbury,17127,Town of Shrewsbury - (MA),PET,14,0,0,14,,0,,,0,0,0,0,,,Petroleum = 14 MW,Electric Utility,EIA,Petroleum,Point,-71.71719999982606,42.27469999973054
Feature,6126,Fairfield Pumped Storage,17539,South Carolina Electric&Gas Company,HPS,576,0,0,0,,0,,,0,576,0,0,,,Pumped Storage = 576 MW,Electric Utility,EIA,Pumped Storage,Point,-81.33079999991398,34.306099999753116
Feature,6127,V C Summer,17539,South Carolina Electric&Gas Company,NUC,971,0,0,0,,971,,,0,0,0,0,,,Nuclear = 971 MW,Electric Utility,EIA,Nuclear,Point,-81.3152999999795,34.298300000181236
Feature,6128,Amistad Dam & Power,9339,International Bound & Wtr Comm,HYC,58,0,0,0,,0,,,58,0,0,0,,,Hydro = 58 MW,Electric Utility,EIA,Hydroelectric,Point,-101.06010999989024,29.449827000344566
Feature,6130,Carters,27813,USCE-Mobile District,HYC,572,0,0,0,,0,,,286,286,0,0,,,Hydro = 286 MW  Pumped Storage = 286 MW,Electric Utility,EIA,Hydroelectric,Point,-84.67330000012491,34.612099999687
Feature,6131,Jones Bluff,27813,USCE-Mobile District,HYC,82,0,0,0,,0,,,82,0,0,0,,,Hydro = 82 MW,Electric Utility,EIA,Hydroelectric,Point,-86.78431899981116,32.324242000037664
Feature,6132,Richard B Russell,19375,USCE-Savannah District,HYC,664,0,0,0,,0,,,336,328,0,0,,,Hydro = 336 MW  Pumped Storage = 328 MW,Electric Utility,EIA,Hydroelectric,Point,-82.59529999984126,34.025600000242385
Feature,6133,West Point,27813,USCE-Mobile District,HYC,80,0,0,0,,0,,,80,0,0,0,,,Hydro = 80 MW,Electric Utility,EIA,Hydroelectric,Point,-85.18869999963216,32.918673999653606
Feature,6136,Gibbons Creek,18715,Texas Municipal Power Agency,COAL,470,470,0,0,,0,,,0,0,0,0,,,Coal = 470 MW,Electric Utility,EIA,Coal,Point,-96.08184600002036,30.619937000134577
Feature,6137,A B Brown,17633,Southern Indiana Gas & Elec Co,COAL,650,490,160,0,,0,,,0,0,0,0,,,Coal = 490 MW  Natural Gas = 160 MW,Electric Utility,EIA,Coal,Point,-87.71499999971259,37.905299999875325
Feature,6138,Flint Creek,17698,Southwestern Electric Power Co,COAL,528,528,0,0,,0,,,0,0,0,0,,,Coal = 528 MW,Electric Utility,EIA,Coal,Point,-94.5241000000676,36.25609999990953
Feature,6139,Welsh,17698,Southwestern Electric Power Co,COAL,1584,1584,0,0,,0,,,0,0,0,0,,,Coal = 1584 MW,Electric Utility,EIA,Coal,Point,-94.83999300002128,33.05521999989309
Feature,6140,Clarence Cannon,26618,USCE-St Louis District,HPS,58,0,0,0,,0,,,27,31,0,0,,,Hydro = 27 MW  Pumped Storage = 31 MW,Electric Utility,EIA,Pumped Storage,Point,-91.64396900040828,39.524791000004285
Feature,6141,Harry Truman,25477,USCE-Kansas City District,HPS,186,0,0,0,,0,,,0,186,0,0,,,Pumped Storage = 186 MW,Electric Utility,EIA,Pumped Storage,Point,-93.40619999968852,38.26230000005227
Feature,6142,Ozark,19647,USCE-Little Rock District,HYC,115,0,0,0,,0,,,115,0,0,0,,,Hydro = 115 MW,Electric Utility,EIA,Hydroelectric,Point,-93.81750000001846,35.46930000009435
Feature,6144,Kansas City International,56211,KCP&L Greater Missouri Operations Co,NG,33.6,0,33.6,0,,0,,,0,0,0,0,,,Natural Gas = 33.6 MW,Electric Utility,EIA,Natural Gas,Point,-94.69315300027354,39.2972520001546
Feature,6145,Comanche Peak,55983,Luminant Generation Company LLC,NUC,2400,0,0,0,,2400,,,0,0,0,0,,,Nuclear = 2400 MW,IPP,EIA,Nuclear,Point,-97.78551500037713,32.298365000087124
Feature,6146,Martin Lake,55983,Luminant Generation Company LLC,COAL,2410,2410,0,0,,0,,,0,0,0,0,,,Coal = 2410 MW,IPP,EIA,Coal,Point,-94.570599999871,32.260600000284825
Feature,6147,Monticello,55983,Luminant Generation Company LLC,COAL,1865,1865,0,0,,0,,,0,0,0,0,,,Coal = 1865 MW,IPP,EIA,Coal,Point,-95.04169999975682,33.09170000004285
Feature,6149,Davis Besse,50161,FirstEnergy Nuclear Operating Company,NUC,894,0,0,0,,894,,,0,0,0,0,,,Nuclear = 894 MW,IPP,EIA,Nuclear,Point,-83.0861000000089,41.59669999985701
Feature,6150,Bellefonte,18642,Tennessee Valley Authority,PET,14,0,0,14,,0,,,0,0,0,0,,,Petroleum = 14 MW,Electric Utility,EIA,Petroleum,Point,-85.92780000012347,34.709199999852416
Feature,6151,Raccoon Mountain,18642,Tennessee Valley Authority,HPS,1616.3,0,0,0,,0,,,0,1616.3,0,0,,,Pumped Storage = 1616.3 MW,Electric Utility,EIA,Pumped Storage,Point,-85.38793400027261,35.05579499973376
Feature,6152,Sequoyah,18642,Tennessee Valley Authority,NUC,2277.7,0,0,0,,2277.7,,,0,0,0,0,,,Nuclear = 2277.7 MW,Electric Utility,EIA,Nuclear,Point,-85.09169999969458,35.22670000000663
Feature,6153,Callaway,19436,Union Electric Co - (MO),NUC,1194,0,0,0,,1194,,,0,0,0,0,,,Nuclear = 1194 MW,Electric Utility,EIA,Nuclear,Point,-91.77884099984888,38.758919000027
Feature,6155,Rush Island,19436,Union Electric Co - (MO),COAL,1182,1182,0,0,,0,,,0,0,0,0,,,Coal = 1182 MW,Electric Utility,EIA,Coal,Point,-90.26315699970077,38.13124799977639
Feature,6156,New Haven Harbor,15452,PSEG Power Connecticut LLC,PET,577.5,0,0,577.5,,0,,,0,0,0,0,,,Petroleum = 577.5 MW,IPP,EIA,Petroleum,Point,-72.9043230001047,41.28399699985631
Feature,6158,New Melones,2518,U S Bureau of Reclamation,HYC,382,0,0,0,,0,,,382,0,0,0,,,Hydro = 382 MW,Electric Utility,EIA,Hydroelectric,Point,-120.52821099960259,37.946926999716716
Feature,6159,Crystal,2518,U S Bureau of Reclamation,HYC,35,0,0,0,,0,,,35,0,0,0,,,Hydro = 35 MW,Electric Utility,EIA,Hydroelectric,Point,-107.62533500039986,38.510572999956324
Feature,6163,Grand Coulee,2518,U S Bureau of Reclamation,HYC,7079,0,0,0,,0,,,6765,314,0,0,,,Hydro = 6765 MW  Pumped Storage = 314 MW,Electric Utility,EIA,Hydroelectric,Point,-118.97732299993855,47.9575110002463
Feature,6165,Hunter,14354,PacifiCorp,COAL,1361,1361,0,0,,0,,,0,0,0,0,,,Coal = 1361 MW,Electric Utility,EIA,Coal,Point,-111.02889999966496,39.17469999991339
Feature,6166,Rockport,9324,Indiana Michigan Power Co,COAL,2600,2600,0,0,,0,,,0,0,0,0,,,Coal = 2600 MW,Electric Utility,EIA,Coal,Point,-87.03720000024872,37.92560000006016
Feature,6167,Bath County,19876,Virginia Electric & Power Co,HPS,3003,0,0,0,,0,,,0,3003,0,0,,,Pumped Storage = 3003 MW,Electric Utility,EIA,Pumped Storage,Point,-79.79999999997095,38.20888999994528
Feature,6168,North Anna,19876,Virginia Electric & Power Co,NUC,1891.9,0,0,0,,1890.9,,,1,0,0,0,,,Nuclear = 1890.9 MW  Hydro = 1 MW,Electric Utility,EIA,Nuclear,Point,-77.78970000034572,38.06000000026509
Feature,6170,Pleasant Prairie,20847,Wisconsin Electric Power Co,COAL,1190,1188,0,2,,0,,,0,0,0,0,,,Coal = 1188 MW  Petroleum = 2 MW,Electric Utility,EIA,Coal,Point,-87.90329999956552,42.53810000003178
Feature,6171,Laurel,19462,USCE-Nashville District,HYC,61,0,0,0,,0,,,61,0,0,0,,,Hydro = 61 MW,Electric Utility,EIA,Hydroelectric,Point,-84.26999999955832,36.96140000011499
Feature,6172,Libby,19400,USACE Northwestern Division,HYC,525,0,0,0,,0,,,525,0,0,0,,,Hydro = 525 MW,Electric Utility,EIA,Hydroelectric,Point,-115.3143000001546,48.40980000028831
Feature,6174,Lost Creek,19400,USACE Northwestern Division,HYC,49,0,0,0,,0,,,49,0,0,0,,,Hydro = 49 MW,Electric Utility,EIA,Hydroelectric,Point,-122.67719999959948,42.67170000012859
Feature,6175,Lower Granite,19400,USACE Northwestern Division,HYC,810,0,0,0,,0,,,810,0,0,0,,,Hydro = 810 MW,Electric Utility,EIA,Hydroelectric,Point,-117.42938500029392,46.65950300009678
Feature,6177,Coronado,16572,Salt River Project,COAL,758,758,0,0,,0,,,0,0,0,0,,,Coal = 758 MW,Electric Utility,EIA,Coal,Point,-109.27080000023679,34.578899999861065
Feature,6178,Coleto Creek,56570,Coleto Creek Power LP,COAL,635,635,0,0,,0,,,0,0,0,0,,,Coal = 635 MW,IPP,EIA,Coal,Point,-97.21416699971017,28.712799999943048
Feature,6179,Fayette Power Project,11269,Lower Colorado River Authority,COAL,1641,1641,0,0,,0,,,0,0,0,0,,,Coal = 1641 MW,Electric Utility,EIA,Coal,Point,-96.75059999960746,29.917199999858415
Feature,6180,Oak Grove,57097,Oak Grove Management Co LLC,COAL,1665,1665,0,0,,0,,,0,0,0,0,,,Coal = 1665 MW,IPP,EIA,Coal,Point,-96.48660000023112,31.18030000018366
Feature,6181,J T Deely,16604,City of San Antonio - (TX),COAL,840,840,0,0,,0,,,0,0,0,0,,,Coal = 840 MW,Electric Utility,EIA,Coal,Point,-98.32280000027954,29.308056000336425
Feature,6183,San Miguel,16624,"San Miguel Electric Coop, Inc",COAL,391,391,0,0,,0,,,0,0,0,0,,,Coal = 391 MW,Electric Utility,EIA,Coal,Point,-98.4775000000485,28.704399999689002
Feature,6188,Harris Dam,195,Alabama Power Co,HYC,132,0,0,0,,0,,,132,0,0,0,,,Hydro = 132 MW,Electric Utility,EIA,Hydroelectric,Point,-85.61604700024272,33.25828099973971
Feature,6189,Rocky Mountain Hydroelectric Plant,13994,Oglethorpe Power Corporation,HPS,1035,0,0,0,,0,,,0,1035,0,0,,,Pumped Storage = 1035 MW,Electric Utility,EIA,Pumped Storage,Point,-85.30394200000947,34.35553799969337
Feature,6190,Brame Energy Center,3265,Cleco Power LLC,PET,1543,493,422,628,,0,,,0,0,0,0,,,Coal = 493 MW  Natural Gas = 422 MW  Petroleum = 628 MW,Electric Utility,EIA,Petroleum,Point,-92.71666700009419,31.394999999787817
Feature,6193,Harrington,17718,Southwestern Public Service Co,COAL,1018,1018,0,0,,0,,,0,0,0,0,,,Coal = 1018 MW,Electric Utility,EIA,Coal,Point,-101.7471870001079,35.29816000022518
Feature,6194,Tolk,17718,Southwestern Public Service Co,COAL,1067,1067,0,0,,0,,,0,0,0,0,,,Coal = 1067 MW,Electric Utility,EIA,Coal,Point,-102.56999000025901,34.186494000128654
Feature,6195,John Twitty Energy Center,17833,City Utilities of Springfield - (MO),COAL,563,459,104,0,,0,,,0,0,0,0,,,Coal = 459 MW  Natural Gas = 104 MW,Electric Utility,EIA,Coal,Point,-93.38804000016289,37.151705999960136
Feature,6196,W E Warne,3255,California Dept. of  Water Resources,HYC,76,0,0,0,,0,,,76,0,0,0,,,Hydro = 76 MW,Electric Utility,EIA,Hydroelectric,Point,-118.78809999999584,34.685300000064046
Feature,6200,Rock Island,3413,PUD No 1 of Chelan County,HYC,503.2,0,0,0,,0,,,503.2,0,0,0,,,Hydro = 503.2 MW,Electric Utility,EIA,Hydroelectric,Point,-120.09170000001278,47.34611099995077
Feature,6202,Ross,16868,City of Seattle - (WA),HYC,378,0,0,0,,0,,,378,0,0,0,,,Hydro = 378 MW,Electric Utility,EIA,Hydroelectric,Point,-121.06787999980996,48.732577000288394
Feature,6204,Laramie River Station,1307,Basin Electric Power Coop,COAL,1710,1710,0,0,,0,,,0,0,0,0,,,Coal = 1710 MW,Electric Utility,EIA,Coal,Point,-104.88249999977074,42.10888899991309
