,lon,lat,class,oilgas,zoom
17998,-108.718451,40.973205,DF,GAS,1.0
17999,-108.718451,40.973205,DF,GAS,1.0
18000,-105.042506,40.040574,DF,GAS,1.0
18001,-104.69381,40.31766,DF,GAS,1.0
18002,-104.62794,40.23387,DF,GAS,1.0
18003,-104.92127,40.17661,DF,GAS,1.0
18004,-104.6797,40.26701,DF,GAS,0.0
18005,-104.85632,40.34261,DF,GAS,1.0
18006,-81.4368592,41.5069961,DF,GAS,1.0
18007,-81.5417932,41.4686205,DF,GAS,1.0
18008,-81.3093647,41.1809707,DF,GAS,0.0
18009,-81.5115545,41.0125565,DF,GAS,1.0
18010,-94.368837,30.1115,DC,GAS,1.0
18011,-98.9910804,27.3982894,DC,GAS,1.0
18012,-99.3264993,27.0562647,DC,GAS,1.0
18013,-99.25929,27.0406739,DC,GAS,1.0
18014,-99.2571475,27.036187800000004,DC,GAS,1.0
18015,-99.1872474,26.8006838,DC,GAS,1.0
18016,-98.5251312,26.365842,DC,GAS,2.0
18017,-97.6511416,27.2441567,DC,GAS,1.0
18018,-98.0244796,27.3246499,DC,GAS,1.0
18019,-96.4849307,31.1672761,DC,GAS,1.0
18020,-96.2343901,31.437201300000005,DC,GAS,1.0
18021,-96.1525292,31.644517,DC,GAS,2.0
18022,-96.1249837,31.671305199999995,DC,GAS,1.0
18023,-96.1113625,31.6438874,DC,GAS,4.0
18024,-94.5833107,31.8246507,DF,GAS,1.0
18025,-94.1761022,32.3035832,DF,GAS,0.0
18026,-94.7342321,31.4731901,DF,GAS,0.0
18027,-94.4338945,32.2197124,DF,GAS,0.0
18028,-94.2786575,32.2033611,DF,GAS,0.0
18029,-94.4580937,32.0670387,DF,GAS,1.0
18030,-94.7989302,32.4339347,DF,GAS,1.0
18031,-94.7878199,32.4300562,DF,GAS,1.0
18032,-94.6153,32.3753682,DF,GAS,1.0
18033,-94.8098303,32.2861408,DF,GAS,1.0
18034,-95.0939083,32.1764727,DC,GAS,1.0
18035,-95.1098373,32.1988815,DC,GAS,1.0
18036,-97.5391071,33.2257874,DF,GAS,1.0
18037,-121.950285,39.134911,DC,GAS,4.0
18038,-121.883335,38.086599,DC,GAS,1.0
18039,-119.672314,35.537787,DC,GAS,1.0
18040,-121.668559,38.015111,DC,GAS,1.0
18041,-121.828884,39.148971,DC,GAS,1.0
18042,-76.963356,42.05265429999999,DF,GAS,1.0
18043,-109.8606267,42.7379224,DF,GAS,1.0
18044,-107.6715653,41.5934261,DF,GAS,1.0
18045,-107.8234535,41.550906,DF,GAS,3.0
18046,-109.8548217,42.72869160000001,DF,GAS,1.0
18047,-109.8606933,42.7378626,DF,GAS,1.0
18048,-81.6325485,41.2625527,DF,GAS,0.0
18049,-93.9877697,32.2556581,DF,GAS,0.0
18050,-91.507259,29.6173521,DC,GAS,0.0
18051,-93.1272516,32.4885315,DF,GAS,1.0
18052,-89.3058963,29.1054999,DC,GAS,1.0
18053,-93.5980375,32.3606834,DF,GAS,2.0
18054,-93.5327028,32.4974578,DF,GAS,4.0
18055,-92.6011628,32.3487625,DC,GAS,2.0
18056,-91.7284367,29.564091,DC,GAS,2.0
18057,-104.1739731,32.3532028,DF,GAS,0.0
18058,-107.5511551,36.7001419,DF,GAS,1.0
18059,-107.14849850000002,36.83587650000001,DC,GAS,1.0
18060,-107.5422211,36.6972084,DF,GAS,1.0
18061,-107.5422211,36.6972084,DF,GAS,1.0
18062,-107.3930588,36.8830833,DF,GAS,0.0
18063,-107.3967896,36.9273605,DF,GAS,3.0
18064,-107.3967896,36.9273605,DF,GAS,0.0
18065,-107.3340225,36.8725471,DF,GAS,1.0
18066,-107.5197449,36.8440781,DF,GAS,0.0
18067,-107.5197449,36.8440781,DF,GAS,1.0
18068,-107.3869934,36.5913773,DF,GAS,4.0
18069,-103.7906647,32.8228264,DF,GAS,4.0
18070,-107.38541409999998,36.5942421,DF,GAS,1.0
18071,-107.38541409999998,36.5942421,DF,GAS,0.0
18072,-107.3844147,36.5837326,DF,GAS,0.0
18073,-107.3875198,36.5865021,DF,GAS,1.0
18074,-107.3868332,36.5909691,DF,GAS,1.0
18075,-108.15108,39.47772,DF,GAS,1.0
18076,-107.66583,37.18676,DC,GAS,2.0
18077,-107.760061,37.186785,DC,GAS,4.0
18078,-107.81195,37.19534,DC,GAS,1.0
18079,-107.69057,37.07717,DC,GAS,3.0
18080,-108.46578,38.12947,DC,GAS,3.0
18081,-108.46588,38.10878,DC,GAS,0.0
18082,-104.89692,40.16148,DF,GAS,0.0
18083,-104.63777,40.27092,DF,GAS,3.0
18084,-104.63825,40.27742,DF,GAS,3.0
18085,-100.3187425,35.5976166,DC,GAS,0.0
18086,-95.128419,29.179392100000005,DC,GAS,2.0
18087,-96.49917990000002,28.6382355,DC,GAS,0.0
18088,-94.4169605,32.2367897,DF,GAS,0.0
18089,-94.8066998,32.28743239999999,DF,GAS,0.0
18090,-98.0369208,27.318624600000003,DC,GAS,1.0
18091,-97.7308345,26.554997600000004,DC,GAS,1.0
18092,-88.6493739,29.462218300000004,Off,GAS,0.0
18093,-90.7395518,32.3896947,DC,GAS,0.0
18094,-109.757388,42.6009011,DF,GAS,0.0
18095,-109.8041505,42.6625516,DF,GAS,3.0
18096,-109.7410604,42.5921508,DF,GAS,3.0
18097,-109.7663613,42.435944,DF,GAS,0.0
18098,-107.956073,41.6073101,DF,GAS,0.0
18099,-109.8568701,42.72957529999999,DF,GAS,0.0
18100,-110.070396,42.1782805,DC,GAS,0.0
18101,-109.8041232,42.670304,DF,GAS,0.0
18102,-109.7804318,42.6467243,DF,GAS,0.0
18103,-107.8833976,41.7152797,DF,GAS,1.0
18104,-109.8033541,42.6703203,DF,GAS,2.0
18105,-107.9704938,41.6231829,DF,GAS,1.0
18106,-107.9154055,41.5538623,DF,GAS,3.0
18107,-109.6973253,42.4630764,DF,GAS,4.0
18108,-107.8833388,41.7152794,DF,GAS,0.0
18109,-109.7569108,42.6008299,DF,GAS,3.0
18110,-109.7209132,42.5932933,DF,GAS,0.0
18111,-109.7923656,42.6844526,DF,GAS,0.0
18112,-109.8567168,42.7296037,DF,GAS,0.0
18113,-109.8567691,42.72959520000001,DF,GAS,0.0
18114,-109.72170420000002,42.5927208,DF,GAS,0.0
18115,-109.856971,42.7295554,DF,GAS,0.0
18116,-109.7663838,42.4359303,DF,GAS,0.0
18117,-109.8040632,42.670294,DF,GAS,0.0
18118,-109.7469073,42.60129970000001,DF,GAS,0.0
18119,-109.8048431,42.662534,DF,GAS,0.0
18120,-109.6986288,42.5672777,DF,GAS,0.0
18121,-107.9561317,41.60731,DF,GAS,0.0
18122,-109.7418459,42.59984,DF,GAS,2.0
18123,-97.413994,28.7276935,DC,GAS,0.0
18124,-94.0356639,29.867119899999995,DC,GAS,0.0
18125,-93.813037,30.2491537,DC,GAS,0.0
18126,-95.2084877,28.9036122,DC,GAS,0.0
18127,-94.358598,30.1104919,DC,GAS,0.0
18128,-94.9909957,30.5635636,DC,GAS,4.0
18129,-99.2716942,26.901203,DC,GAS,4.0
18130,-99.2614874,26.8315478,DC,GAS,0.0
18131,-98.3442872,26.2998654,DC,GAS,0.0
18132,-99.171626,26.943225,DC,GAS,2.0
18133,-98.5226723,27.2333999,DC,GAS,2.0
18134,-99.1984387,27.117116,DC,GAS,0.0
18135,-98.5884716,26.4393831,DC,GAS,0.0
18136,-98.5907498,26.4411277,DC,GAS,2.0
18137,-96.45918890000002,31.204861,DC,GAS,2.0
18138,-96.4243402,31.265906800000003,DC,GAS,3.0
18139,-96.4430444,31.3016697,DC,GAS,1.0
18140,-96.3863975,31.2953861,DC,GAS,1.0
18141,-96.2745386,31.3914067,DC,GAS,0.0
18142,-96.3563876,31.4335666,DC,GAS,0.0
18143,-96.1913227,31.60794880000001,DC,GAS,0.0
18144,-94.3957243,32.1941939,DF,GAS,0.0
18145,-94.4343725,32.2898287,DF,GAS,1.0
18146,-94.4699897,32.2528029,DF,GAS,1.0
18147,-94.4459029,32.3017994,DF,GAS,0.0
18148,-94.4832676,32.1291383,DF,GAS,0.0
18149,-94.8893397,31.5192083,DC,GAS,1.0
18150,-95.1792441,32.1620539,DC,GAS,1.0
18151,-95.1602527,32.1715239,DC,GAS,0.0
18152,-95.091102,32.2008827,DC,GAS,0.0
18153,-92.4369706,30.748317600000004,DF,GAS,0.0
18154,-93.5565118,32.5069004,DF,GAS,0.0
18155,-90.217181,29.4110709,DC,GAS,0.0
18156,-91.7658875,30.2393954,DC,GAS,0.0
18157,-90.06856390000002,29.398403,DC,GAS,4.0
18158,-108.131574,39.522786,DF,GAS,2.0
18159,-107.850813,39.521538,DF,GAS,2.0
18160,-108.120267,39.547901,DF,GAS,2.0
18161,-107.909502,39.522511,DF,GAS,0.0
18162,-107.909553,39.522696,DF,GAS,0.0
18163,-107.909549,39.522612,DF,GAS,0.0
18164,-108.144825,39.607536,DF,GAS,4.0
18165,-108.08496,39.36933,DF,GAS,0.0
18166,-108.070955,39.480561,DF,GAS,2.0
18167,-108.245165,39.491461,DF,GAS,2.0
18168,-108.245177,39.49142,DF,GAS,3.0
18169,-108.244066,39.470613,DF,GAS,4.0
18170,-108.00342,39.42564,DF,GAS,0.0
18171,-108.110474,39.578084,DF,GAS,2.0
18172,-107.678267,39.534548,DF,GAS,2.0
18173,-107.589093,39.50412100000001,DF,GAS,2.0
18174,-107.857906,39.535393,DF,GAS,2.0
18175,-107.857863,39.535369,DF,GAS,0.0
18176,-108.13241399999998,39.592168,DF,GAS,0.0
18177,-107.909522,39.522654,DF,GAS,2.0
18178,-107.99669,39.472022,DF,GAS,2.0
18179,-107.90955,39.522633,DF,GAS,0.0
18180,-107.918173,39.501153,DF,GAS,3.0
18181,-108.00127,39.44086,DF,GAS,2.0
18182,-108.00127,39.4408,DF,GAS,2.0
18183,-104.764269,40.224536,DF,GAS,0.0
18184,-104.81223,40.43834,DF,GAS,0.0
18185,-104.7278,40.20173,DF,GAS,0.0
18186,-104.8594,40.16112800000001,DF,GAS,0.0
18187,-80.652877,41.0518986,DF,GAS,0.0
18188,-80.53138440000002,41.401142,DF,GAS,2.0
18189,-107.3789444,36.5851784,DF,GAS,2.0
18190,-107.3789444,36.5851784,DF,GAS,4.0
18191,-107.5761719,36.6710129,DF,GAS,4.0
18192,-107.5287628,36.8441238,DF,GAS,0.0
18193,-103.9833984,32.8333664,DF,GAS,4.0
18194,-107.4373322,36.9079781,DF,GAS,4.0
18195,-107.4260788,36.8512039,DF,GAS,0.0
18196,-107.3789825,36.5850449,DF,GAS,0.0
18197,-104.0185394,32.5836411,DF,GAS,0.0
18198,-107.334671,36.6567688,DF,GAS,3.0
18199,-104.3413544,32.1818924,DF,GAS,2.0
18200,-103.2667542,32.3673744,DF,GAS,2.0
18201,-108.051292,39.59065,DF,GAS,3.0
18202,-108.13689,39.59572,DF,GAS,0.0
18203,-108.21375,39.586476,DF,GAS,2.0
18204,-108.245079,39.509679,DF,GAS,0.0
18205,-107.73308,39.43168,DF,GAS,0.0
18206,-107.654448,37.0507,DC,GAS,0.0
18207,-107.68249,37.0709,DC,GAS,0.0
18208,-105.049966,40.0767,DF,GAS,0.0
18209,-104.67953,40.30327,DF,GAS,0.0
18210,-104.66464,40.28548,DF,GAS,0.0
18211,-96.8688968,29.4531336,DC,GAS,0.0
18212,-94.090073,29.8458624,DC,GAS,0.0
18213,-94.4058036,32.1766452,DF,GAS,4.0
18214,-94.3158036,32.1996083,DF,GAS,2.0
18215,-94.6543179,32.408082,DF,GAS,2.0
18216,-97.2996577,33.2290935,DF,GAS,2.0
18217,-100.3117672,35.658473,DC,GAS,0.0
18218,-100.0731291,35.5094155,DC,GAS,3.0
18219,-107.9007567,41.4063802,DF,GAS,3.0
18220,-109.8168943,42.7046537,DF,GAS,0.0
18221,-107.9249251,41.4244402,DF,GAS,3.0
18222,-107.9587369,41.6331091,DF,GAS,0.0
18223,-108.0346101,41.6098594,DF,GAS,0.0
18224,-109.81617620000002,42.70468320000001,DF,GAS,0.0
18225,-107.9587269,41.6330891,DF,GAS,0.0
18226,-93.1609557,32.5179872,DF,GAS,0.0
18227,-90.3103056,29.09275,DC,GAS,0.0
18228,-107.8515091,36.5694313,DF,GAS,3.0
18229,-104.32341,32.2319984,DF,GAS,0.0
18230,-107.58479309999998,36.6514664,DF,GAS,3.0
18231,-107.58479309999998,36.6514664,DF,GAS,0.0
18232,-99.2004447,27.6791165,DC,GAS,3.0
18233,-85.2074017,44.8989718,DF,GAS,0.0
18234,-107.7603003,41.503355,DF,GAS,0.0
18235,-107.7601867,41.5033396,DF,GAS,4.0
18236,-107.8842925,41.4959515,DF,GAS,4.0
18237,-107.8843515,41.4960007,DF,GAS,0.0
18238,-107.8313091,41.535484,DF,GAS,0.0
18239,-109.7110252,42.439831700000006,DF,GAS,3.0
18240,-109.7833573,42.6263339,DF,GAS,0.0
18241,-109.885851,42.820905,DF,GAS,0.0
18242,-109.872171,42.8142682,DF,GAS,0.0
18243,-109.7548289,42.4569582,DF,GAS,3.0
18244,-109.8850998,42.82979810000001,DF,GAS,0.0
18245,-109.7259926,42.5968413,DF,GAS,0.0
18246,-109.713218,42.5781253,DF,GAS,0.0
18247,-109.8269186,42.6860969,DF,GAS,0.0
18248,-109.8473163,42.7017516,DF,GAS,0.0
18249,-109.8085943,42.7179337,DF,GAS,0.0
18250,-109.784159,42.6266704,DF,GAS,0.0
18251,-107.9820853,41.5945439,DF,GAS,4.0
18252,-109.8857463,42.8209048,DF,GAS,0.0
18253,-109.8851406,42.82977620000001,DF,GAS,3.0
18254,-109.7802119,42.6475543,DF,GAS,3.0
18255,-109.84799540000002,42.7017535,DF,GAS,1.0
18256,-109.779558,42.647580100000006,DF,GAS,1.0
18257,-109.75482920000002,42.4569774,DF,GAS,3.0
18258,-107.7602417,41.5033473,DF,GAS,3.0
18259,-107.8478344,41.5512898,DF,GAS,0.0
18260,-109.8396701,42.73719929999999,DF,GAS,4.0
18261,-80.6902382,41.0258887,DF,GAS,0.0
18262,-81.3529303,41.1916943,DF,GAS,0.0
18263,-81.40200829999998,41.3420826,DF,GAS,0.0
18264,-96.9617362,29.134443,DC,GAS,4.0
18265,-96.1437303,28.8737769,DC,GAS,1.0
18266,-94.1051417,29.9097251,DC,GAS,1.0
18267,-95.8989682,29.8937622,DC,GAS,0.0
18268,-98.3452235,26.300027000000004,DC,GAS,0.0
18269,-99.0908871,26.8256778,DC,GAS,0.0
18270,-99.1547291,27.2040453,DC,GAS,1.0
18271,-99.1470429,27.1721406,DC,GAS,1.0
18272,-99.1422539,27.174814399999995,DC,GAS,3.0
18273,-99.17819,27.200055,DC,GAS,0.0
18274,-99.1566306,27.2022423,DC,GAS,3.0
18275,-98.3927951,26.636630100000005,DC,GAS,0.0
18276,-98.2821806,26.4102222,DC,GAS,0.0
18277,-98.1623396,26.8123396,DC,GAS,4.0
18278,-99.1699845,26.8151729,DC,GAS,3.0
18279,-96.3525387,31.1792285,DC,GAS,0.0
18280,-96.3022281,31.51862,DC,GAS,4.0
18281,-96.3694421,31.0493385,DC,GAS,4.0
18282,-94.7209634,31.690523100000004,DF,GAS,3.0
18283,-94.800609,32.0956373,DF,GAS,2.0
18284,-97.2846514,33.2477264,DF,GAS,3.0
18285,-107.87037,39.520927,DF,GAS,3.0
18286,-107.870419,39.52096,DF,GAS,3.0
18287,-107.850813,39.52157800000001,DF,GAS,3.0
18288,-107.850777,39.52164000000001,DF,GAS,3.0
18289,-107.850777,39.521661,DF,GAS,2.0
18290,-107.869994,39.516026,DF,GAS,3.0
18291,-107.869971,39.516047,DF,GAS,3.0
18292,-108.11861,39.55742,DF,GAS,0.0
18293,-108.11863999999998,39.55733,DF,GAS,4.0
18294,-107.8801,39.52118,DF,GAS,4.0
18295,-108.075129,39.467981,DF,GAS,4.0
18296,-107.97887,39.47088,DF,GAS,2.0
18297,-107.95221399999998,39.478725,DF,GAS,2.0
18298,-107.952172,39.478713,DF,GAS,0.0
18299,-107.95217,39.478749,DF,GAS,2.0
18300,-108.088918,39.496395,DF,GAS,0.0
18301,-107.5806,39.50109000000001,DF,GAS,3.0
18302,-107.580504,39.501044,DF,GAS,0.0
18303,-107.98597,39.470221,DF,GAS,0.0
18304,-107.571335,39.509768,DF,GAS,0.0
18305,-107.571335,39.509768,DF,GAS,0.0
18306,-108.127871,39.520548,DF,GAS,0.0
18307,-107.82142,39.532348,DF,GAS,3.0
18308,-108.411827,39.917779,DF,GAS,3.0
18309,-108.325391,39.9047,DF,GAS,2.0
18310,-108.37608,39.925136,DF,GAS,0.0
18311,-104.950043,40.164862,DF,GAS,0.0
18312,-104.803626,40.204754,DF,GAS,0.0
18313,-104.97575,40.16707,DF,GAS,4.0
18314,-93.5946162,32.3756553,DF,GAS,0.0
18315,-121.905196,39.073637,DC,GAS,4.0
18316,-121.642485,38.093916,DC,GAS,0.0
18317,-119.654557,35.40680800000001,DF,GAS,0.0
18318,-121.91598,39.119485,DC,GAS,0.0
18319,-122.011425,38.026254,DC,GAS,4.0
18320,-122.060136,39.539681,DC,GAS,1.0
18321,-121.871515,39.179061,DC,GAS,1.0
18322,-97.3265974,33.275660800000004,DF,GAS,2.0
18323,-97.3021638,33.2389068,DF,GAS,2.0
18324,-93.9572217,30.4923279,DC,GAS,0.0
18325,-94.3251853,32.1942276,DF,GAS,0.0
18326,-94.3699731,32.075302,DF,GAS,1.0
18327,-99.0636187,27.5284645,DC,GAS,1.0
18328,-99.2741753,27.1509454,DC,GAS,1.0
18329,-94.0043593,30.175544899999995,DC,GAS,1.0
18330,-96.4705223,31.0088472,DC,GAS,1.0
18331,-99.1815385,27.1973424,DC,GAS,1.0
18332,-95.6523955,30.2197454,DC,GAS,1.0
18333,-99.1539574,27.1707225,DC,GAS,1.0
18334,-103.9859314,32.8300743,DF,GAS,1.0
18335,-107.5456085,36.67763520000001,DF,GAS,1.0
18336,-103.936409,32.8543472,DF,GAS,0.0
18337,-104.3300629,32.240089399999995,DF,GAS,1.0
18338,-107.3507233,36.6054993,DF,GAS,4.0
18339,-109.8383057,42.7345133,DF,GAS,1.0
18340,-109.81775829999998,42.7105781,DF,GAS,1.0
18341,-107.9976985,41.6317156,DF,GAS,0.0
18342,-109.7302308,42.5883974,DF,GAS,1.0
18343,-108.035606,41.564673600000006,DF,GAS,1.0
18344,-108.0355437,41.564673600000006,DF,GAS,2.0
18345,-109.7611775,42.4586758,DF,GAS,1.0
18346,-109.7927363,42.6830789,DF,GAS,3.0
18347,-107.89452450000002,41.6901289,DF,GAS,1.0
18348,-107.9048843,41.40836029999999,DF,GAS,1.0
18349,-109.8382757,42.7344833,DF,GAS,3.0
18350,-93.7521919,32.1843158,DF,GAS,1.0
18351,-93.0554185,30.1719715,DC,GAS,1.0
18352,-93.0804684,32.444821000000005,DF,GAS,4.0
18353,-93.0804128,32.444821000000005,DF,GAS,4.0
18354,-93.0800006,32.4522428,DF,GAS,0.0
18355,-90.1559094,29.3907776,DC,GAS,0.0
18356,-92.6970438,32.3575311,DC,GAS,1.0
18357,-93.6065656,32.337002899999995,DF,GAS,1.0
18358,-93.5968152,32.3784052,DF,GAS,0.0
18359,-90.4729448,29.1105231,DC,GAS,0.0
18360,-90.8098618,29.9636755,DC,GAS,0.0
18361,-90.3609138,29.8177085,DC,GAS,4.0
18362,-108.118,39.55839,DF,GAS,1.0
18363,-107.61914,39.48009,DF,GAS,1.0
18364,-107.580975,39.496276,DF,GAS,0.0
18365,-107.581031,39.49628,DF,GAS,1.0
18366,-107.6875,39.51705,DF,GAS,1.0
18367,-107.68745,39.51713,DF,GAS,0.0
18368,-107.68753,39.51701,DF,GAS,1.0
18369,-107.637853,37.072305,DC,GAS,1.0
18370,-107.638444,39.334916,DF,GAS,0.0
18371,-107.638361,39.334888,DF,GAS,1.0
18372,-107.918416,39.195472,DF,GAS,1.0
18373,-107.856083,39.273166,DF,GAS,1.0
18374,-107.823472,39.276277,DF,GAS,4.0
18375,-107.834416,39.287,DF,GAS,1.0
18376,-107.909416,39.235861,DF,GAS,1.0
18377,-107.931194,39.204138,DF,GAS,0.0
18378,-107.846,39.241583,DF,GAS,0.0
18379,-107.931277,39.203972,DF,GAS,0.0
18380,-107.909444,39.235916,DF,GAS,1.0
18381,-107.909527,39.235944,DF,GAS,1.0
18382,-107.85241,39.2873,DF,GAS,0.0
18383,-107.85372,39.28154,DF,GAS,1.0
18384,-107.840111,39.230888,DF,GAS,1.0
18385,-107.840083,39.230527,DF,GAS,4.0
18386,-107.877805,39.270055,DF,GAS,1.0
18387,-108.411827,39.917779,DF,GAS,3.0
18388,-108.384165,39.893097,DF,GAS,0.0
18389,-108.322667,39.881867,DF,GAS,0.0
18390,-108.322667,39.881867,DF,GAS,3.0
18391,-108.322667,39.881867,DF,GAS,3.0
18392,-108.37608,39.925136,DF,GAS,0.0
18393,-108.137536,39.597965,DF,GAS,4.0
18394,-108.089114,39.58276400000001,DF,GAS,1.0
18395,-108.08921399999998,39.582725,DF,GAS,1.0
18396,-108.091076,39.58219,DF,GAS,0.0
18397,-108.091081,39.582212,DF,GAS,1.0
18398,-108.14303999999998,39.605668,DF,GAS,2.0
18399,-108.070688,39.588388,DF,GAS,1.0
18400,-108.098917,39.580928,DF,GAS,1.0
18401,-108.098958,39.580936,DF,GAS,0.0
18402,-108.09891,39.58091,DF,GAS,1.0
18403,-108.098945,39.58091,DF,GAS,2.0
18404,-108.08496,39.36933,DF,GAS,1.0
18405,-108.07426,39.58581,DF,GAS,0.0
18406,-108.11814,39.55825,DF,GAS,0.0
18407,-107.68986,39.49256,DF,GAS,0.0
18408,-107.68964,39.49256,DF,GAS,0.0
18409,-107.68972,39.49256,DF,GAS,4.0
18410,-107.989118,39.496566,DF,GAS,1.0
18411,-107.900681,39.534195,DF,GAS,1.0
18412,-108.10744,39.38979000000001,DF,GAS,0.0
18413,-107.880427,39.52397,DF,GAS,3.0
18414,-108.112159,39.551724,DF,GAS,1.0
18415,-108.112228,39.551728,DF,GAS,1.0
18416,-108.112133,39.551747,DF,GAS,4.0
18417,-108.11216,39.551748,DF,GAS,1.0
18418,-108.112232,39.551749,DF,GAS,1.0
18419,-108.112329,39.551755,DF,GAS,1.0
18420,-108.051141,39.590646,DF,GAS,1.0
18421,-108.285807,39.593777,DF,GAS,1.0
18422,-107.61917,39.47991,DF,GAS,2.0
18423,-107.61915,39.48004,DF,GAS,0.0
18424,-107.61918,39.47987,DF,GAS,4.0
18425,-108.102218,39.605316,DF,GAS,0.0
18426,-108.102197,39.605332,DF,GAS,4.0
18427,-107.907314,39.485064,DF,GAS,1.0
18428,-107.907364,39.485051,DF,GAS,1.0
18429,-107.646961,39.47812800000001,DF,GAS,0.0
18430,-108.00135,39.43466,DF,GAS,0.0
18431,-108.00135,39.43471,DF,GAS,0.0
18432,-107.91582,39.49712,DF,GAS,0.0
18433,-107.915932,39.497105,DF,GAS,1.0
18434,-107.61913,39.48012,DF,GAS,1.0
18435,-107.61916,39.48,DF,GAS,1.0
18436,-107.61919,39.47982,DF,GAS,1.0
18437,-107.960618,39.487729,DF,GAS,1.0
18438,-107.960533,39.48777800000001,DF,GAS,1.0
18439,-107.972483,39.476803,DF,GAS,0.0
18440,-107.972475,39.476784,DF,GAS,0.0
18441,-107.972453,39.476812,DF,GAS,2.0
18442,-108.00121,39.43477,DF,GAS,0.0
18443,-108.293951,39.568589,DF,GAS,0.0
18444,-108.324186,39.593988,DF,GAS,4.0
18445,-108.00335,39.41556,DF,GAS,0.0
18446,-108.0695,39.35673,DF,GAS,0.0
18447,-108.227434,39.88035900000001,DF,GAS,0.0
18448,-108.322667,39.881867,DF,GAS,0.0
18449,-104.91211,40.1664,DF,GAS,2.0
18450,-104.760941,40.244801,DF,GAS,2.0
18451,-104.746728,40.107706,DF,GAS,1.0
18452,-104.746728,40.107706,DF,GAS,1.0
18453,-97.4519663,28.639079100000004,DC,GAS,0.0
18454,-96.63118,29.310660700000003,DC,GAS,4.0
18455,-95.1609453,30.526652,DC,GAS,1.0
18456,-99.1622388,26.7611035,DC,GAS,1.0
18457,-94.9254815,31.521962100000003,DC,GAS,3.0
18458,-94.3533537,31.6328805,DF,GAS,1.0
18459,-94.8505035,32.1851696,DF,GAS,1.0
18460,-94.6466834,32.328937,DF,GAS,0.0
18461,-97.5006748,32.95071110000001,DF,GAS,1.0
18462,-100.0731297,35.5093606,DC,GAS,1.0
18463,-121.876105,39.210547,DC,GAS,0.0
18464,-122.083403,39.556872,DC,GAS,4.0
18465,-121.695321,38.221127,DC,GAS,0.0
18466,-121.830148,39.153246,DC,GAS,0.0
18467,-121.876143,39.210516,DC,GAS,2.0
18468,-121.887471,39.204159,DC,GAS,2.0
18469,-80.65401609999998,41.0353885,DF,GAS,1.0
18470,-81.51019609999999,41.0154188,DF,GAS,1.0
18471,-81.6828753,41.3389291,DF,GAS,0.0
18472,-80.6742075,41.01041890000001,DF,GAS,1.0
18473,-81.2168945,41.163705,DF,GAS,1.0
18474,-81.8876729,40.6687614,DF,GAS,1.0
18475,-107.3442307,36.6361923,DF,GAS,1.0
18476,-103.122345,32.5940285,DF,GAS,3.0
18477,-109.6267807,42.5401772,DF,GAS,1.0
18478,-107.2088543,43.10343020000001,DC,GAS,1.0
18479,-109.8642867,42.7383131,DF,GAS,1.0
18480,-109.7266989,42.59678510000001,DF,GAS,4.0
18481,-109.7309488,42.5883351,DF,GAS,0.0
18482,-110.2109608,42.2935915,DF,GAS,0.0
18483,-109.763601,42.4512599,DF,GAS,0.0
18484,-107.8247078,41.70113370000001,DF,GAS,0.0
18485,-109.8642567,42.7383431,DF,GAS,1.0
18486,-109.713198,42.5781453,DF,GAS,1.0
18487,-109.8642267,42.7383731,DF,GAS,0.0
18488,-110.2679392,42.3384588,DC,GAS,0.0
18489,-109.8641967,42.7384131,DF,GAS,0.0
18490,-109.713178,42.5781553,DF,GAS,2.0
18491,-108.0469932,41.4614434,DF,GAS,1.0
18492,-107.8237268,41.5417453,DF,GAS,1.0
18493,-110.2686693,42.3384108,DC,GAS,0.0
18494,-109.82694840000002,42.6860983,DF,GAS,0.0
18495,-109.8641367,42.7384731,DF,GAS,1.0
18496,-109.8822474,42.796351,DF,GAS,1.0
18497,-109.8799667,42.7404144,DF,GAS,1.0
18498,-109.882274,42.7963839,DF,GAS,1.0
18499,-107.2082642,43.1087362,DC,GAS,1.0
18500,-107.9466447,41.6211006,DF,GAS,0.0
18501,-109.8477554,42.7016535,DF,GAS,0.0
18502,-109.7787649,42.6587211,DF,GAS,2.0
18503,-109.8889992,42.8389231,DF,GAS,1.0
18504,-109.7309488,42.58830510000001,DF,GAS,1.0
18505,-107.8956865,41.5543305,DF,GAS,1.0
18506,-107.6561044,43.2912395,DC,GAS,1.0
18507,-105.1346398,44.86369420000001,DC,GAS,1.0
18508,-109.7787388,42.6587115,DF,GAS,1.0
18509,-110.2109608,42.2935915,DF,GAS,0.0
18510,-109.8799667,42.7403732,DF,GAS,1.0
18511,-97.4611251,28.7823783,DC,GAS,3.0
18512,-94.8484682,30.5426868,DC,GAS,1.0
18513,-95.8986856,29.5758752,DC,GAS,1.0
18514,-99.2522223,26.8658333,DC,GAS,1.0
18515,-98.4911224,26.4359789,DC,GAS,1.0
18516,-99.0542465,27.0003415,DC,GAS,0.0
18517,-99.1188302,26.8706776,DC,GAS,0.0
18518,-98.3543282,26.6932182,DC,GAS,1.0
18519,-97.467614,27.822175,DC,GAS,3.0
18520,-97.4357945,27.8745833,DC,GAS,1.0
18521,-96.4657589,31.1822454,DC,GAS,1.0
18522,-96.3057234,31.572424,DC,GAS,0.0
18523,-94.3017576,32.0558437,DF,GAS,1.0
18524,-94.2818557,32.4615463,DF,GAS,2.0
18525,-94.8936419,31.5031035,DC,GAS,0.0
